File_name,Folder_name,File_path
4902.jpg,fogsmog,./dataset/fogsmog/4902.jpg
4903.jpg,fogsmog,./dataset/fogsmog/4903.jpg
4904.jpg,fogsmog,./dataset/fogsmog/4904.jpg
4905.jpg,fogsmog,./dataset/fogsmog/4905.jpg
4906.jpg,fogsmog,./dataset/fogsmog/4906.jpg
4907.jpg,fogsmog,./dataset/fogsmog/4907.jpg
4908.jpg,fogsmog,./dataset/fogsmog/4908.jpg
4909.jpg,fogsmog,./dataset/fogsmog/4909.jpg
4910.jpg,fogsmog,./dataset/fogsmog/4910.jpg
4911.jpg,fogsmog,./dataset/fogsmog/4911.jpg
4912.jpg,fogsmog,./dataset/fogsmog/4912.jpg
4913.jpg,fogsmog,./dataset/fogsmog/4913.jpg
4914.jpg,fogsmog,./dataset/fogsmog/4914.jpg
4915.jpg,fogsmog,./dataset/fogsmog/4915.jpg
4916.jpg,fogsmog,./dataset/fogsmog/4916.jpg
4917.jpg,fogsmog,./dataset/fogsmog/4917.jpg
4918.jpg,fogsmog,./dataset/fogsmog/4918.jpg
4919.jpg,fogsmog,./dataset/fogsmog/4919.jpg
4920.jpg,fogsmog,./dataset/fogsmog/4920.jpg
4921.jpg,fogsmog,./dataset/fogsmog/4921.jpg
4922.jpg,fogsmog,./dataset/fogsmog/4922.jpg
4923.jpg,fogsmog,./dataset/fogsmog/4923.jpg
4924.jpg,fogsmog,./dataset/fogsmog/4924.jpg
4925.jpg,fogsmog,./dataset/fogsmog/4925.jpg
3600.jpg,frost,./dataset/frost/3600.jpg
3601.jpg,frost,./dataset/frost/3601.jpg
3602.jpg,frost,./dataset/frost/3602.jpg
3603.jpg,frost,./dataset/frost/3603.jpg
3604.jpg,frost,./dataset/frost/3604.jpg
3605.jpg,frost,./dataset/frost/3605.jpg
3606.jpg,frost,./dataset/frost/3606.jpg
3607.jpg,frost,./dataset/frost/3607.jpg
3608.jpg,frost,./dataset/frost/3608.jpg
3609.jpg,frost,./dataset/frost/3609.jpg
3610.jpg,frost,./dataset/frost/3610.jpg
3611.jpg,frost,./dataset/frost/3611.jpg
3612.jpg,frost,./dataset/frost/3612.jpg
3613.jpg,frost,./dataset/frost/3613.jpg
3614.jpg,frost,./dataset/frost/3614.jpg
3615.jpg,frost,./dataset/frost/3615.jpg
3616.jpg,frost,./dataset/frost/3616.jpg
3617.jpg,frost,./dataset/frost/3617.jpg
3618.jpg,frost,./dataset/frost/3618.jpg
3619.jpg,frost,./dataset/frost/3619.jpg
3620.jpg,frost,./dataset/frost/3620.jpg
3621.jpg,frost,./dataset/frost/3621.jpg
3622.jpg,frost,./dataset/frost/3622.jpg
3623.jpg,frost,./dataset/frost/3623.jpg
3624.jpg,frost,./dataset/frost/3624.jpg
3625.jpg,frost,./dataset/frost/3625.jpg
3626.jpg,frost,./dataset/frost/3626.jpg
3627.jpg,frost,./dataset/frost/3627.jpg
3628.jpg,frost,./dataset/frost/3628.jpg
3629.jpg,frost,./dataset/frost/3629.jpg
3630.jpg,frost,./dataset/frost/3630.jpg
3631.jpg,frost,./dataset/frost/3631.jpg
3632.jpg,frost,./dataset/frost/3632.jpg
3633.jpg,frost,./dataset/frost/3633.jpg
3634.jpg,frost,./dataset/frost/3634.jpg
3635.jpg,frost,./dataset/frost/3635.jpg
3636.jpg,frost,./dataset/frost/3636.jpg
3637.jpg,frost,./dataset/frost/3637.jpg
3638.jpg,frost,./dataset/frost/3638.jpg
3639.jpg,frost,./dataset/frost/3639.jpg
3640.jpg,frost,./dataset/frost/3640.jpg
3641.jpg,frost,./dataset/frost/3641.jpg
3642.jpg,frost,./dataset/frost/3642.jpg
3643.jpg,frost,./dataset/frost/3643.jpg
3644.jpg,frost,./dataset/frost/3644.jpg
3645.jpg,frost,./dataset/frost/3645.jpg
3646.jpg,frost,./dataset/frost/3646.jpg
3647.jpg,frost,./dataset/frost/3647.jpg
3648.jpg,frost,./dataset/frost/3648.jpg
3649.jpg,frost,./dataset/frost/3649.jpg
3650.jpg,frost,./dataset/frost/3650.jpg
3651.jpg,frost,./dataset/frost/3651.jpg
3652.jpg,frost,./dataset/frost/3652.jpg
3653.jpg,frost,./dataset/frost/3653.jpg
3654.jpg,frost,./dataset/frost/3654.jpg
3655.jpg,frost,./dataset/frost/3655.jpg
3656.jpg,frost,./dataset/frost/3656.jpg
3657.jpg,frost,./dataset/frost/3657.jpg
3658.jpg,frost,./dataset/frost/3658.jpg
3659.jpg,frost,./dataset/frost/3659.jpg
3660.jpg,frost,./dataset/frost/3660.jpg
3661.jpg,frost,./dataset/frost/3661.jpg
3662.jpg,frost,./dataset/frost/3662.jpg
3663.jpg,frost,./dataset/frost/3663.jpg
3664.jpg,frost,./dataset/frost/3664.jpg
3665.jpg,frost,./dataset/frost/3665.jpg
3666.jpg,frost,./dataset/frost/3666.jpg
3667.jpg,frost,./dataset/frost/3667.jpg
3668.jpg,frost,./dataset/frost/3668.jpg
3669.jpg,frost,./dataset/frost/3669.jpg
3670.jpg,frost,./dataset/frost/3670.jpg
3671.jpg,frost,./dataset/frost/3671.jpg
3672.jpg,frost,./dataset/frost/3672.jpg
3673.jpg,frost,./dataset/frost/3673.jpg
3674.jpg,frost,./dataset/frost/3674.jpg
3675.jpg,frost,./dataset/frost/3675.jpg
3676.jpg,frost,./dataset/frost/3676.jpg
3677.jpg,frost,./dataset/frost/3677.jpg
3678.jpg,frost,./dataset/frost/3678.jpg
3679.jpg,frost,./dataset/frost/3679.jpg
3680.jpg,frost,./dataset/frost/3680.jpg
3681.jpg,frost,./dataset/frost/3681.jpg
3682.jpg,frost,./dataset/frost/3682.jpg
3683.jpg,frost,./dataset/frost/3683.jpg
3684.jpg,frost,./dataset/frost/3684.jpg
3685.jpg,frost,./dataset/frost/3685.jpg
3686.jpg,frost,./dataset/frost/3686.jpg
3687.jpg,frost,./dataset/frost/3687.jpg
3688.jpg,frost,./dataset/frost/3688.jpg
3689.jpg,frost,./dataset/frost/3689.jpg
3690.jpg,frost,./dataset/frost/3690.jpg
3691.jpg,frost,./dataset/frost/3691.jpg
3692.jpg,frost,./dataset/frost/3692.jpg
3693.jpg,frost,./dataset/frost/3693.jpg
3694.jpg,frost,./dataset/frost/3694.jpg
3695.jpg,frost,./dataset/frost/3695.jpg
3696.jpg,frost,./dataset/frost/3696.jpg
3697.jpg,frost,./dataset/frost/3697.jpg
3698.jpg,frost,./dataset/frost/3698.jpg
3699.jpg,frost,./dataset/frost/3699.jpg
3700.jpg,frost,./dataset/frost/3700.jpg
3701.jpg,frost,./dataset/frost/3701.jpg
3702.jpg,frost,./dataset/frost/3702.jpg
3703.jpg,frost,./dataset/frost/3703.jpg
3704.jpg,frost,./dataset/frost/3704.jpg
3705.jpg,frost,./dataset/frost/3705.jpg
3706.jpg,frost,./dataset/frost/3706.jpg
3707.jpg,frost,./dataset/frost/3707.jpg
3708.jpg,frost,./dataset/frost/3708.jpg
3709.jpg,frost,./dataset/frost/3709.jpg
3710.jpg,frost,./dataset/frost/3710.jpg
3711.jpg,frost,./dataset/frost/3711.jpg
3712.jpg,frost,./dataset/frost/3712.jpg
3713.jpg,frost,./dataset/frost/3713.jpg
3714.jpg,frost,./dataset/frost/3714.jpg
3715.jpg,frost,./dataset/frost/3715.jpg
3716.jpg,frost,./dataset/frost/3716.jpg
3717.jpg,frost,./dataset/frost/3717.jpg
3718.jpg,frost,./dataset/frost/3718.jpg
3719.jpg,frost,./dataset/frost/3719.jpg
3720.jpg,frost,./dataset/frost/3720.jpg
3721.jpg,frost,./dataset/frost/3721.jpg
3722.jpg,frost,./dataset/frost/3722.jpg
3723.jpg,frost,./dataset/frost/3723.jpg
3724.jpg,frost,./dataset/frost/3724.jpg
3725.jpg,frost,./dataset/frost/3725.jpg
3726.jpg,frost,./dataset/frost/3726.jpg
3727.jpg,frost,./dataset/frost/3727.jpg
3728.jpg,frost,./dataset/frost/3728.jpg
3729.jpg,frost,./dataset/frost/3729.jpg
3730.jpg,frost,./dataset/frost/3730.jpg
3731.jpg,frost,./dataset/frost/3731.jpg
3732.jpg,frost,./dataset/frost/3732.jpg
3733.jpg,frost,./dataset/frost/3733.jpg
3734.jpg,frost,./dataset/frost/3734.jpg
3735.jpg,frost,./dataset/frost/3735.jpg
3736.jpg,frost,./dataset/frost/3736.jpg
3737.jpg,frost,./dataset/frost/3737.jpg
3738.jpg,frost,./dataset/frost/3738.jpg
3739.jpg,frost,./dataset/frost/3739.jpg
3740.jpg,frost,./dataset/frost/3740.jpg
3741.jpg,frost,./dataset/frost/3741.jpg
3742.jpg,frost,./dataset/frost/3742.jpg
3743.jpg,frost,./dataset/frost/3743.jpg
3744.jpg,frost,./dataset/frost/3744.jpg
3745.jpg,frost,./dataset/frost/3745.jpg
3746.jpg,frost,./dataset/frost/3746.jpg
3747.jpg,frost,./dataset/frost/3747.jpg
3748.jpg,frost,./dataset/frost/3748.jpg
3749.jpg,frost,./dataset/frost/3749.jpg
3750.jpg,frost,./dataset/frost/3750.jpg
3751.jpg,frost,./dataset/frost/3751.jpg
3752.jpg,frost,./dataset/frost/3752.jpg
3753.jpg,frost,./dataset/frost/3753.jpg
3754.jpg,frost,./dataset/frost/3754.jpg
3755.jpg,frost,./dataset/frost/3755.jpg
3756.jpg,frost,./dataset/frost/3756.jpg
3757.jpg,frost,./dataset/frost/3757.jpg
3758.jpg,frost,./dataset/frost/3758.jpg
3759.jpg,frost,./dataset/frost/3759.jpg
3760.jpg,frost,./dataset/frost/3760.jpg
3761.jpg,frost,./dataset/frost/3761.jpg
3762.jpg,frost,./dataset/frost/3762.jpg
3763.jpg,frost,./dataset/frost/3763.jpg
3764.jpg,frost,./dataset/frost/3764.jpg
3765.jpg,frost,./dataset/frost/3765.jpg
3766.jpg,frost,./dataset/frost/3766.jpg
3767.jpg,frost,./dataset/frost/3767.jpg
3768.jpg,frost,./dataset/frost/3768.jpg
3769.jpg,frost,./dataset/frost/3769.jpg
3770.jpg,frost,./dataset/frost/3770.jpg
3771.jpg,frost,./dataset/frost/3771.jpg
3772.jpg,frost,./dataset/frost/3772.jpg
3773.jpg,frost,./dataset/frost/3773.jpg
3774.jpg,frost,./dataset/frost/3774.jpg
3775.jpg,frost,./dataset/frost/3775.jpg
3776.jpg,frost,./dataset/frost/3776.jpg
3777.jpg,frost,./dataset/frost/3777.jpg
3778.jpg,frost,./dataset/frost/3778.jpg
3779.jpg,frost,./dataset/frost/3779.jpg
3780.jpg,frost,./dataset/frost/3780.jpg
3781.jpg,frost,./dataset/frost/3781.jpg
3782.jpg,frost,./dataset/frost/3782.jpg
3783.jpg,frost,./dataset/frost/3783.jpg
3784.jpg,frost,./dataset/frost/3784.jpg
3785.jpg,frost,./dataset/frost/3785.jpg
3786.jpg,frost,./dataset/frost/3786.jpg
3787.jpg,frost,./dataset/frost/3787.jpg
3788.jpg,frost,./dataset/frost/3788.jpg
3789.jpg,frost,./dataset/frost/3789.jpg
3790.jpg,frost,./dataset/frost/3790.jpg
3791.jpg,frost,./dataset/frost/3791.jpg
3792.jpg,frost,./dataset/frost/3792.jpg
3793.jpg,frost,./dataset/frost/3793.jpg
3794.jpg,frost,./dataset/frost/3794.jpg
3795.jpg,frost,./dataset/frost/3795.jpg
3796.jpg,frost,./dataset/frost/3796.jpg
3797.jpg,frost,./dataset/frost/3797.jpg
3798.jpg,frost,./dataset/frost/3798.jpg
3799.jpg,frost,./dataset/frost/3799.jpg
3800.jpg,frost,./dataset/frost/3800.jpg
3801.jpg,frost,./dataset/frost/3801.jpg
3802.jpg,frost,./dataset/frost/3802.jpg
3803.jpg,frost,./dataset/frost/3803.jpg
3804.jpg,frost,./dataset/frost/3804.jpg
3805.jpg,frost,./dataset/frost/3805.jpg
3806.jpg,frost,./dataset/frost/3806.jpg
3807.jpg,frost,./dataset/frost/3807.jpg
3808.jpg,frost,./dataset/frost/3808.jpg
3809.jpg,frost,./dataset/frost/3809.jpg
3810.jpg,frost,./dataset/frost/3810.jpg
3811.jpg,frost,./dataset/frost/3811.jpg
3812.jpg,frost,./dataset/frost/3812.jpg
3813.jpg,frost,./dataset/frost/3813.jpg
3814.jpg,frost,./dataset/frost/3814.jpg
3815.jpg,frost,./dataset/frost/3815.jpg
3816.jpg,frost,./dataset/frost/3816.jpg
3817.jpg,frost,./dataset/frost/3817.jpg
3818.jpg,frost,./dataset/frost/3818.jpg
3819.jpg,frost,./dataset/frost/3819.jpg
3820.jpg,frost,./dataset/frost/3820.jpg
3821.jpg,frost,./dataset/frost/3821.jpg
3822.jpg,frost,./dataset/frost/3822.jpg
3823.jpg,frost,./dataset/frost/3823.jpg
3824.jpg,frost,./dataset/frost/3824.jpg
3825.jpg,frost,./dataset/frost/3825.jpg
3826.jpg,frost,./dataset/frost/3826.jpg
3827.jpg,frost,./dataset/frost/3827.jpg
3828.jpg,frost,./dataset/frost/3828.jpg
3829.jpg,frost,./dataset/frost/3829.jpg
3830.jpg,frost,./dataset/frost/3830.jpg
3831.jpg,frost,./dataset/frost/3831.jpg
3832.jpg,frost,./dataset/frost/3832.jpg
3833.jpg,frost,./dataset/frost/3833.jpg
3834.jpg,frost,./dataset/frost/3834.jpg
3835.jpg,frost,./dataset/frost/3835.jpg
3836.jpg,frost,./dataset/frost/3836.jpg
3837.jpg,frost,./dataset/frost/3837.jpg
3838.jpg,frost,./dataset/frost/3838.jpg
3839.jpg,frost,./dataset/frost/3839.jpg
3840.jpg,frost,./dataset/frost/3840.jpg
3841.jpg,frost,./dataset/frost/3841.jpg
3842.jpg,frost,./dataset/frost/3842.jpg
3843.jpg,frost,./dataset/frost/3843.jpg
3844.jpg,frost,./dataset/frost/3844.jpg
3845.jpg,frost,./dataset/frost/3845.jpg
3846.jpg,frost,./dataset/frost/3846.jpg
3847.jpg,frost,./dataset/frost/3847.jpg
3848.jpg,frost,./dataset/frost/3848.jpg
3849.jpg,frost,./dataset/frost/3849.jpg
3850.jpg,frost,./dataset/frost/3850.jpg
3851.jpg,frost,./dataset/frost/3851.jpg
3852.jpg,frost,./dataset/frost/3852.jpg
3853.jpg,frost,./dataset/frost/3853.jpg
3854.jpg,frost,./dataset/frost/3854.jpg
3855.jpg,frost,./dataset/frost/3855.jpg
3856.jpg,frost,./dataset/frost/3856.jpg
3857.jpg,frost,./dataset/frost/3857.jpg
3858.jpg,frost,./dataset/frost/3858.jpg
3859.jpg,frost,./dataset/frost/3859.jpg
3860.jpg,frost,./dataset/frost/3860.jpg
3861.jpg,frost,./dataset/frost/3861.jpg
3862.jpg,frost,./dataset/frost/3862.jpg
3863.jpg,frost,./dataset/frost/3863.jpg
3864.jpg,frost,./dataset/frost/3864.jpg
3865.jpg,frost,./dataset/frost/3865.jpg
3866.jpg,frost,./dataset/frost/3866.jpg
3867.jpg,frost,./dataset/frost/3867.jpg
3868.jpg,frost,./dataset/frost/3868.jpg
3869.jpg,frost,./dataset/frost/3869.jpg
3870.jpg,frost,./dataset/frost/3870.jpg
3871.jpg,frost,./dataset/frost/3871.jpg
3872.jpg,frost,./dataset/frost/3872.jpg
3873.jpg,frost,./dataset/frost/3873.jpg
3874.jpg,frost,./dataset/frost/3874.jpg
3875.jpg,frost,./dataset/frost/3875.jpg
3876.jpg,frost,./dataset/frost/3876.jpg
3877.jpg,frost,./dataset/frost/3877.jpg
3878.jpg,frost,./dataset/frost/3878.jpg
3879.jpg,frost,./dataset/frost/3879.jpg
3880.jpg,frost,./dataset/frost/3880.jpg
3881.jpg,frost,./dataset/frost/3881.jpg
3882.jpg,frost,./dataset/frost/3882.jpg
3883.jpg,frost,./dataset/frost/3883.jpg
3884.jpg,frost,./dataset/frost/3884.jpg
3885.jpg,frost,./dataset/frost/3885.jpg
3886.jpg,frost,./dataset/frost/3886.jpg
3887.jpg,frost,./dataset/frost/3887.jpg
3888.jpg,frost,./dataset/frost/3888.jpg
3889.jpg,frost,./dataset/frost/3889.jpg
3890.jpg,frost,./dataset/frost/3890.jpg
3891.jpg,frost,./dataset/frost/3891.jpg
3892.jpg,frost,./dataset/frost/3892.jpg
3893.jpg,frost,./dataset/frost/3893.jpg
3894.jpg,frost,./dataset/frost/3894.jpg
3895.jpg,frost,./dataset/frost/3895.jpg
3896.jpg,frost,./dataset/frost/3896.jpg
3897.jpg,frost,./dataset/frost/3897.jpg
3898.jpg,frost,./dataset/frost/3898.jpg
3899.jpg,frost,./dataset/frost/3899.jpg
3900.jpg,frost,./dataset/frost/3900.jpg
3901.jpg,frost,./dataset/frost/3901.jpg
3902.jpg,frost,./dataset/frost/3902.jpg
3903.jpg,frost,./dataset/frost/3903.jpg
3904.jpg,frost,./dataset/frost/3904.jpg
3905.jpg,frost,./dataset/frost/3905.jpg
3906.jpg,frost,./dataset/frost/3906.jpg
3907.jpg,frost,./dataset/frost/3907.jpg
3908.jpg,frost,./dataset/frost/3908.jpg
3909.jpg,frost,./dataset/frost/3909.jpg
3910.jpg,frost,./dataset/frost/3910.jpg
3911.jpg,frost,./dataset/frost/3911.jpg
3912.jpg,frost,./dataset/frost/3912.jpg
3913.jpg,frost,./dataset/frost/3913.jpg
3914.jpg,frost,./dataset/frost/3914.jpg
3915.jpg,frost,./dataset/frost/3915.jpg
3916.jpg,frost,./dataset/frost/3916.jpg
3917.jpg,frost,./dataset/frost/3917.jpg
3918.jpg,frost,./dataset/frost/3918.jpg
3919.jpg,frost,./dataset/frost/3919.jpg
3920.jpg,frost,./dataset/frost/3920.jpg
3921.jpg,frost,./dataset/frost/3921.jpg
3922.jpg,frost,./dataset/frost/3922.jpg
3923.jpg,frost,./dataset/frost/3923.jpg
3924.jpg,frost,./dataset/frost/3924.jpg
3925.jpg,frost,./dataset/frost/3925.jpg
3926.jpg,frost,./dataset/frost/3926.jpg
3927.jpg,frost,./dataset/frost/3927.jpg
3928.jpg,frost,./dataset/frost/3928.jpg
3929.jpg,frost,./dataset/frost/3929.jpg
3930.jpg,frost,./dataset/frost/3930.jpg
3931.jpg,frost,./dataset/frost/3931.jpg
3932.jpg,frost,./dataset/frost/3932.jpg
3933.jpg,frost,./dataset/frost/3933.jpg
3934.jpg,frost,./dataset/frost/3934.jpg
3935.jpg,frost,./dataset/frost/3935.jpg
3936.jpg,frost,./dataset/frost/3936.jpg
3937.jpg,frost,./dataset/frost/3937.jpg
3938.jpg,frost,./dataset/frost/3938.jpg
3939.jpg,frost,./dataset/frost/3939.jpg
3940.jpg,frost,./dataset/frost/3940.jpg
3941.jpg,frost,./dataset/frost/3941.jpg
3942.jpg,frost,./dataset/frost/3942.jpg
3943.jpg,frost,./dataset/frost/3943.jpg
3944.jpg,frost,./dataset/frost/3944.jpg
3945.jpg,frost,./dataset/frost/3945.jpg
3946.jpg,frost,./dataset/frost/3946.jpg
3947.jpg,frost,./dataset/frost/3947.jpg
3948.jpg,frost,./dataset/frost/3948.jpg
3949.jpg,frost,./dataset/frost/3949.jpg
3950.jpg,frost,./dataset/frost/3950.jpg
3951.jpg,frost,./dataset/frost/3951.jpg
3952.jpg,frost,./dataset/frost/3952.jpg
3953.jpg,frost,./dataset/frost/3953.jpg
3954.jpg,frost,./dataset/frost/3954.jpg
3955.jpg,frost,./dataset/frost/3955.jpg
3956.jpg,frost,./dataset/frost/3956.jpg
3957.jpg,frost,./dataset/frost/3957.jpg
3958.jpg,frost,./dataset/frost/3958.jpg
3959.jpg,frost,./dataset/frost/3959.jpg
3960.jpg,frost,./dataset/frost/3960.jpg
3961.jpg,frost,./dataset/frost/3961.jpg
3962.jpg,frost,./dataset/frost/3962.jpg
3963.jpg,frost,./dataset/frost/3963.jpg
3964.jpg,frost,./dataset/frost/3964.jpg
3965.jpg,frost,./dataset/frost/3965.jpg
3966.jpg,frost,./dataset/frost/3966.jpg
3967.jpg,frost,./dataset/frost/3967.jpg
3968.jpg,frost,./dataset/frost/3968.jpg
3969.jpg,frost,./dataset/frost/3969.jpg
3970.jpg,frost,./dataset/frost/3970.jpg
3971.jpg,frost,./dataset/frost/3971.jpg
3972.jpg,frost,./dataset/frost/3972.jpg
3973.jpg,frost,./dataset/frost/3973.jpg
3974.jpg,frost,./dataset/frost/3974.jpg
3975.jpg,frost,./dataset/frost/3975.jpg
3976.jpg,frost,./dataset/frost/3976.jpg
3977.jpg,frost,./dataset/frost/3977.jpg
3978.jpg,frost,./dataset/frost/3978.jpg
3979.jpg,frost,./dataset/frost/3979.jpg
3980.jpg,frost,./dataset/frost/3980.jpg
3981.jpg,frost,./dataset/frost/3981.jpg
3982.jpg,frost,./dataset/frost/3982.jpg
3983.jpg,frost,./dataset/frost/3983.jpg
3984.jpg,frost,./dataset/frost/3984.jpg
3985.jpg,frost,./dataset/frost/3985.jpg
3986.jpg,frost,./dataset/frost/3986.jpg
3987.jpg,frost,./dataset/frost/3987.jpg
3988.jpg,frost,./dataset/frost/3988.jpg
3989.jpg,frost,./dataset/frost/3989.jpg
3990.jpg,frost,./dataset/frost/3990.jpg
3991.jpg,frost,./dataset/frost/3991.jpg
3992.jpg,frost,./dataset/frost/3992.jpg
3993.jpg,frost,./dataset/frost/3993.jpg
3994.jpg,frost,./dataset/frost/3994.jpg
3995.jpg,frost,./dataset/frost/3995.jpg
3996.jpg,frost,./dataset/frost/3996.jpg
3997.jpg,frost,./dataset/frost/3997.jpg
3998.jpg,frost,./dataset/frost/3998.jpg
3999.jpg,frost,./dataset/frost/3999.jpg
4000.jpg,frost,./dataset/frost/4000.jpg
4001.jpg,frost,./dataset/frost/4001.jpg
4002.jpg,frost,./dataset/frost/4002.jpg
4003.jpg,frost,./dataset/frost/4003.jpg
4004.jpg,frost,./dataset/frost/4004.jpg
4005.jpg,frost,./dataset/frost/4005.jpg
4006.jpg,frost,./dataset/frost/4006.jpg
4007.jpg,frost,./dataset/frost/4007.jpg
4008.jpg,frost,./dataset/frost/4008.jpg
4009.jpg,frost,./dataset/frost/4009.jpg
4010.jpg,frost,./dataset/frost/4010.jpg
4011.jpg,frost,./dataset/frost/4011.jpg
4012.jpg,frost,./dataset/frost/4012.jpg
4013.jpg,frost,./dataset/frost/4013.jpg
4014.jpg,frost,./dataset/frost/4014.jpg
4015.jpg,frost,./dataset/frost/4015.jpg
4016.jpg,frost,./dataset/frost/4016.jpg
4017.jpg,frost,./dataset/frost/4017.jpg
4018.jpg,frost,./dataset/frost/4018.jpg
4019.jpg,frost,./dataset/frost/4019.jpg
4020.jpg,frost,./dataset/frost/4020.jpg
4021.jpg,frost,./dataset/frost/4021.jpg
4022.jpg,frost,./dataset/frost/4022.jpg
4023.jpg,frost,./dataset/frost/4023.jpg
4024.jpg,frost,./dataset/frost/4024.jpg
4025.jpg,frost,./dataset/frost/4025.jpg
4026.jpg,frost,./dataset/frost/4026.jpg
4027.jpg,frost,./dataset/frost/4027.jpg
4028.jpg,frost,./dataset/frost/4028.jpg
4029.jpg,frost,./dataset/frost/4029.jpg
4030.jpg,frost,./dataset/frost/4030.jpg
4031.jpg,frost,./dataset/frost/4031.jpg
4032.jpg,frost,./dataset/frost/4032.jpg
4033.jpg,frost,./dataset/frost/4033.jpg
4034.jpg,frost,./dataset/frost/4034.jpg
4035.jpg,frost,./dataset/frost/4035.jpg
4036.jpg,frost,./dataset/frost/4036.jpg
4037.jpg,frost,./dataset/frost/4037.jpg
4038.jpg,frost,./dataset/frost/4038.jpg
4039.jpg,frost,./dataset/frost/4039.jpg
4040.jpg,frost,./dataset/frost/4040.jpg
4041.jpg,frost,./dataset/frost/4041.jpg
4042.jpg,frost,./dataset/frost/4042.jpg
4043.jpg,frost,./dataset/frost/4043.jpg
4044.jpg,frost,./dataset/frost/4044.jpg
4045.jpg,frost,./dataset/frost/4045.jpg
4046.jpg,frost,./dataset/frost/4046.jpg
4047.jpg,frost,./dataset/frost/4047.jpg
4048.jpg,frost,./dataset/frost/4048.jpg
4049.jpg,frost,./dataset/frost/4049.jpg
4050.jpg,frost,./dataset/frost/4050.jpg
4051.jpg,frost,./dataset/frost/4051.jpg
4052.jpg,frost,./dataset/frost/4052.jpg
4053.jpg,frost,./dataset/frost/4053.jpg
4054.jpg,frost,./dataset/frost/4054.jpg
4055.jpg,frost,./dataset/frost/4055.jpg
4056.jpg,frost,./dataset/frost/4056.jpg
4057.jpg,frost,./dataset/frost/4057.jpg
4058.jpg,frost,./dataset/frost/4058.jpg
4059.jpg,frost,./dataset/frost/4059.jpg
4060.jpg,frost,./dataset/frost/4060.jpg
4061.jpg,frost,./dataset/frost/4061.jpg
4062.jpg,frost,./dataset/frost/4062.jpg
4063.jpg,frost,./dataset/frost/4063.jpg
4064.jpg,frost,./dataset/frost/4064.jpg
4065.jpg,frost,./dataset/frost/4065.jpg
4066.jpg,frost,./dataset/frost/4066.jpg
4067.jpg,frost,./dataset/frost/4067.jpg
4068.jpg,frost,./dataset/frost/4068.jpg
4069.jpg,frost,./dataset/frost/4069.jpg
4070.jpg,frost,./dataset/frost/4070.jpg
4071.jpg,frost,./dataset/frost/4071.jpg
4072.jpg,frost,./dataset/frost/4072.jpg
4073.jpg,frost,./dataset/frost/4073.jpg
4074.jpg,frost,./dataset/frost/4074.jpg
6090.jpg,glaze,./dataset/glaze/6090.jpg
6091.jpg,glaze,./dataset/glaze/6091.jpg
6092.jpg,glaze,./dataset/glaze/6092.jpg
6093.jpg,glaze,./dataset/glaze/6093.jpg
6094.jpg,glaze,./dataset/glaze/6094.jpg
6095.jpg,glaze,./dataset/glaze/6095.jpg
6096.jpg,glaze,./dataset/glaze/6096.jpg
6097.jpg,glaze,./dataset/glaze/6097.jpg
6098.jpg,glaze,./dataset/glaze/6098.jpg
6099.jpg,glaze,./dataset/glaze/6099.jpg
6100.jpg,glaze,./dataset/glaze/6100.jpg
6101.jpg,glaze,./dataset/glaze/6101.jpg
6102.jpg,glaze,./dataset/glaze/6102.jpg
6103.jpg,glaze,./dataset/glaze/6103.jpg
6104.jpg,glaze,./dataset/glaze/6104.jpg
6105.jpg,glaze,./dataset/glaze/6105.jpg
6106.jpg,glaze,./dataset/glaze/6106.jpg
6107.jpg,glaze,./dataset/glaze/6107.jpg
6108.jpg,glaze,./dataset/glaze/6108.jpg
6109.jpg,glaze,./dataset/glaze/6109.jpg
6110.jpg,glaze,./dataset/glaze/6110.jpg
6111.jpg,glaze,./dataset/glaze/6111.jpg
6112.jpg,glaze,./dataset/glaze/6112.jpg
6113.jpg,glaze,./dataset/glaze/6113.jpg
6114.jpg,glaze,./dataset/glaze/6114.jpg
6115.jpg,glaze,./dataset/glaze/6115.jpg
6116.jpg,glaze,./dataset/glaze/6116.jpg
6117.jpg,glaze,./dataset/glaze/6117.jpg
6118.jpg,glaze,./dataset/glaze/6118.jpg
6119.jpg,glaze,./dataset/glaze/6119.jpg
6120.jpg,glaze,./dataset/glaze/6120.jpg
6121.jpg,glaze,./dataset/glaze/6121.jpg
6122.jpg,glaze,./dataset/glaze/6122.jpg
6123.jpg,glaze,./dataset/glaze/6123.jpg
6124.jpg,glaze,./dataset/glaze/6124.jpg
6125.jpg,glaze,./dataset/glaze/6125.jpg
6126.jpg,glaze,./dataset/glaze/6126.jpg
6127.jpg,glaze,./dataset/glaze/6127.jpg
6128.jpg,glaze,./dataset/glaze/6128.jpg
6129.jpg,glaze,./dataset/glaze/6129.jpg
6130.jpg,glaze,./dataset/glaze/6130.jpg
6131.jpg,glaze,./dataset/glaze/6131.jpg
6132.jpg,glaze,./dataset/glaze/6132.jpg
6133.jpg,glaze,./dataset/glaze/6133.jpg
6134.jpg,glaze,./dataset/glaze/6134.jpg
6135.jpg,glaze,./dataset/glaze/6135.jpg
6136.jpg,glaze,./dataset/glaze/6136.jpg
6137.jpg,glaze,./dataset/glaze/6137.jpg
6138.jpg,glaze,./dataset/glaze/6138.jpg
6139.jpg,glaze,./dataset/glaze/6139.jpg
